Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR
EPL_2015,19/12/2015,33,12,1.0,2.0,2.0,26.0,12.0,5.0,3.0,7.0,3.0,2.0,0.0,0.0,0.0
EPL_2015,19/12/2015,38,6,1.0,2.0,2.0,6.0,16.0,2.0,7.0,4.0,8.0,2.0,1.0,2.0,0.0
EPL_2015,20/12/2015,35,39,0.0,0.0,1.0,21.0,11.0,2.0,2.0,8.0,9.0,0.0,1.0,0.0,0.0
EPL_2015,20/12/2015,37,20,3.0,0.0,0.0,6.0,12.0,5.0,4.0,7.0,9.0,1.0,0.0,0.0,0.0
EPL_2015,21/12/2015,0,22,2.0,1.0,0.0,8.0,20.0,5.0,6.0,4.0,8.0,0.0,2.0,0.0,0.0
EPL_2015,26/12/2015,1,39,1.0,1.0,1.0,15.0,10.0,8.0,4.0,9.0,6.0,3.0,3.0,0.0,0.0
EPL_2015,26/12/2015,6,12,0.0,0.0,1.0,10.0,8.0,4.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0
EPL_2015,26/12/2015,11,37,2.0,2.0,1.0,17.0,12.0,2.0,3.0,9.0,4.0,1.0,4.0,0.0,0.0
EPL_2015,26/12/2015,20,19,1.0,0.0,0.0,25.0,7.0,4.0,3.0,7.0,6.0,2.0,1.0,0.0,0.0
EPL_2015,26/12/2015,22,34,4.0,1.0,0.0,19.0,11.0,9.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0
EPL_2015,26/12/2015,25,13,0.0,1.0,2.0,10.0,20.0,1.0,7.0,1.0,7.0,2.0,2.0,0.0,0.0
EPL_2015,26/12/2015,32,0,4.0,0.0,0.0,15.0,7.0,5.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0
EPL_2015,26/12/2015,33,23,2.0,0.0,0.0,13.0,11.0,3.0,6.0,1.0,12.0,1.0,2.0,0.0,0.0
EPL_2015,26/12/2015,35,38,1.0,0.0,0.0,7.0,9.0,2.0,3.0,0.0,7.0,1.0,3.0,0.0,0.0
EPL_2015,26/12/2015,36,26,3.0,0.0,0.0,15.0,11.0,10.0,3.0,9.0,4.0,1.0,2.0,0.0,0.0
EPL_2015,28/12/2015,0,6,2.0,0.0,0.0,13.0,10.0,6.0,3.0,9.0,3.0,2.0,0.0,0.0,0.0
EPL_2015,28/12/2015,12,35,0.0,0.0,1.0,10.0,5.0,2.0,3.0,7.0,4.0,3.0,2.0,0.0,0.0
EPL_2015,28/12/2015,13,33,3.0,4.0,2.0,15.0,8.0,3.0,5.0,6.0,2.0,2.0,1.0,0.0,0.0
EPL_2015,28/12/2015,23,11,0.0,0.0,1.0,12.0,8.0,2.0,3.0,5.0,3.0,4.0,2.0,0.0,0.0
EPL_2015,28/12/2015,26,1,2.0,0.0,0.0,9.0,6.0,4.0,3.0,3.0,7.0,2.0,5.0,0.0,0.0
EPL_2015,28/12/2015,37,36,1.0,2.0,2.0,9.0,10.0,1.0,3.0,5.0,3.0,4.0,2.0,1.0,0.0
EPL_2015,28/12/2015,38,25,1.0,0.0,0.0,22.0,7.0,5.0,2.0,18.0,6.0,0.0,0.0,0.0,0.0
EPL_2015,28/12/2015,39,32,2.0,1.0,0.0,13.0,15.0,5.0,4.0,4.0,7.0,1.0,3.0,0.0,0.0
EPL_2015,29/12/2015,19,22,0.0,0.0,1.0,11.0,21.0,4.0,5.0,1.0,13.0,1.0,3.0,0.0,0.0
EPL_2015,30/12/2015,34,20,0.0,1.0,2.0,8.0,17.0,3.0,6.0,6.0,4.0,1.0,3.0,0.0,0.0
EPL_2015,02/01/2016,0,25,1.0,0.0,0.0,16.0,15.0,3.0,6.0,7.0,4.0,2.0,2.0,0.0,0.0
EPL_2015,02/01/2016,19,6,0.0,0.0,1.0,16.0,9.0,2.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0
EPL_2015,02/01/2016,23,35,2.0,1.0,0.0,19.0,9.0,6.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0
EPL_2015,02/01/2016,26,32,1.0,0.0,0.0,10.0,10.0,1.0,4.0,4.0,9.0,1.0,0.0,0.0,1.0
EPL_2015,02/01/2016,34,1,3.0,1.0,0.0,13.0,8.0,6.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0
EPL_2015,02/01/2016,37,22,1.0,2.0,2.0,11.0,16.0,3.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0
EPL_2015,02/01/2016,38,33,2.0,1.0,0.0,16.0,10.0,5.0,3.0,4.0,6.0,1.0,1.0,0.0,1.0
EPL_2015,02/01/2016,39,20,2.0,0.0,0.0,18.0,23.0,10.0,2.0,3.0,9.0,1.0,1.0,0.0,0.0
EPL_2015,03/01/2016,12,11,0.0,3.0,2.0,8.0,10.0,4.0,4.0,5.0,7.0,3.0,0.0,0.0,0.0
EPL_2015,03/01/2016,13,36,1.0,1.0,1.0,12.0,19.0,3.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0
EPL_2015,12/01/2016,1,12,1.0,0.0,0.0,13.0,9.0,3.0,1.0,9.0,0.0,2.0,1.0,0.0,0.0
EPL_2015,12/01/2016,6,39,1.0,3.0,2.0,11.0,10.0,4.0,5.0,4.0,7.0,1.0,1.0,0.0,0.0
EPL_2015,12/01/2016,25,23,3.0,3.0,1.0,14.0,12.0,6.0,4.0,5.0,3.0,1.0,3.0,0.0,0.0
EPL_2015,13/01/2016,11,38,2.0,2.0,1.0,14.0,13.0,2.0,6.0,7.0,7.0,3.0,3.0,0.0,0.0
EPL_2015,13/01/2016,20,0,3.0,3.0,1.0,22.0,14.0,6.0,5.0,9.0,3.0,2.0,0.0,0.0,0.0
EPL_2015,13/01/2016,22,13,0.0,0.0,1.0,22.0,7.0,5.0,2.0,12.0,5.0,0.0,1.0,0.0,0.0
EPL_2015,13/01/2016,32,37,2.0,0.0,0.0,15.0,4.0,7.0,1.0,8.0,1.0,1.0,2.0,0.0,0.0
EPL_2015,13/01/2016,33,26,3.0,1.0,0.0,14.0,5.0,4.0,2.0,7.0,3.0,0.0,1.0,0.0,1.0
EPL_2015,13/01/2016,35,34,2.0,4.0,2.0,10.0,7.0,5.0,5.0,8.0,6.0,2.0,0.0,1.0,0.0
EPL_2015,13/01/2016,36,19,0.0,1.0,2.0,21.0,10.0,5.0,2.0,16.0,8.0,1.0,0.0,0.0,0.0
EPL_2015,16/01/2016,1,19,1.0,1.0,1.0,14.0,12.0,5.0,5.0,3.0,4.0,3.0,2.0,0.0,0.0
EPL_2015,16/01/2016,6,26,3.0,0.0,0.0,15.0,10.0,8.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0
EPL_2015,16/01/2016,11,13,3.0,3.0,1.0,14.0,9.0,7.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0
EPL_2015,16/01/2016,22,12,4.0,0.0,0.0,17.0,9.0,4.0,3.0,5.0,6.0,0.0,2.0,0.0,0.0
EPL_2015,16/01/2016,25,39,2.0,1.0,0.0,23.0,10.0,10.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0
EPL_2015,16/01/2016,32,38,3.0,0.0,0.0,9.0,9.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
EPL_2015,16/01/2016,36,34,4.0,1.0,0.0,26.0,5.0,11.0,2.0,11.0,3.0,0.0,2.0,0.0,0.0
EPL_2015,17/01/2016,20,23,0.0,1.0,2.0,19.0,7.0,4.0,1.0,5.0,4.0,0.0,2.0,0.0,0.0
EPL_2015,17/01/2016,33,0,0.0,0.0,1.0,14.0,8.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0
EPL_2015,18/01/2016,35,37,1.0,0.0,0.0,10.0,13.0,2.0,2.0,6.0,3.0,2.0,2.0,0.0,0.0
EPL_2015,23/01/2016,12,36,1.0,3.0,2.0,11.0,24.0,3.0,11.0,3.0,10.0,2.0,2.0,0.0,0.0
EPL_2015,23/01/2016,19,33,3.0,0.0,0.0,15.0,3.0,5.0,2.0,8.0,4.0,0.0,1.0,0.0,0.0
EPL_2015,23/01/2016,23,32,0.0,1.0,2.0,8.0,7.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0
EPL_2015,23/01/2016,26,20,4.0,5.0,2.0,6.0,13.0,5.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0
EPL_2015,23/01/2016,34,6,1.0,1.0,1.0,10.0,15.0,5.0,5.0,3.0,4.0,1.0,1.0,0.0,0.0
EPL_2015,23/01/2016,37,25,2.0,1.0,0.0,13.0,11.0,5.0,2.0,2.0,7.0,2.0,1.0,0.0,0.0
EPL_2015,23/01/2016,38,1,0.0,0.0,1.0,4.0,15.0,0.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0
EPL_2015,23/01/2016,39,22,2.0,2.0,1.0,10.0,16.0,3.0,3.0,5.0,2.0,2.0,3.0,0.0,0.0
EPL_2015,24/01/2016,0,11,0.0,1.0,2.0,9.0,12.0,1.0,6.0,6.0,7.0,1.0,3.0,1.0,0.0
EPL_2015,24/01/2016,13,35,1.0,2.0,2.0,20.0,7.0,2.0,5.0,7.0,1.0,0.0,3.0,0.0,0.0
EPL_2015,02/02/2016,0,32,0.0,0.0,1.0,21.0,14.0,11.0,3.0,13.0,3.0,2.0,1.0,0.0,0.0
EPL_2015,02/02/2016,12,6,1.0,2.0,2.0,14.0,8.0,3.0,4.0,5.0,3.0,3.0,4.0,0.0,0.0
EPL_2015,02/02/2016,19,20,2.0,0.0,0.0,13.0,14.0,6.0,2.0,3.0,12.0,0.0,1.0,0.0,0.0
EPL_2015,02/02/2016,23,33,3.0,0.0,0.0,15.0,10.0,5.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0
EPL_2015,02/02/2016,26,36,0.0,3.0,2.0,10.0,17.0,2.0,6.0,6.0,8.0,2.0,2.0,0.0,0.0
EPL_2015,02/02/2016,34,22,0.0,1.0,2.0,11.0,6.0,2.0,2.0,8.0,4.0,1.0,4.0,0.0,0.0
EPL_2015,02/02/2016,38,35,1.0,1.0,1.0,17.0,18.0,7.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0
EPL_2015,02/02/2016,39,1,2.0,0.0,0.0,25.0,6.0,6.0,2.0,5.0,5.0,3.0,0.0,0.0,1.0
EPL_2015,03/02/2016,13,25,3.0,0.0,0.0,18.0,7.0,7.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
EPL_2015,03/02/2016,37,11,0.0,0.0,1.0,12.0,12.0,3.0,4.0,7.0,7.0,2.0,1.0,0.0,0.0
EPL_2015,06/02/2016,1,26,2.0,0.0,0.0,10.0,12.0,3.0,4.0,2.0,11.0,0.0,2.0,0.0,0.0
EPL_2015,06/02/2016,20,34,2.0,2.0,1.0,16.0,7.0,5.0,2.0,7.0,2.0,1.0,1.0,0.0,0.0
EPL_2015,06/02/2016,22,19,1.0,3.0,2.0,22.0,14.0,4.0,7.0,11.0,4.0,2.0,2.0,0.0,0.0
EPL_2015,06/02/2016,25,38,1.0,0.0,0.0,19.0,7.0,7.0,0.0,8.0,4.0,0.0,3.0,0.0,0.0
EPL_2015,06/02/2016,32,39,1.0,0.0,0.0,8.0,18.0,2.0,2.0,4.0,5.0,1.0,2.0,1.0,0.0
EPL_2015,06/02/2016,33,13,0.0,3.0,2.0,11.0,14.0,3.0,6.0,6.0,4.0,1.0,0.0,0.0,0.0
EPL_2015,06/02/2016,35,12,1.0,1.0,1.0,19.0,12.0,3.0,2.0,9.0,5.0,1.0,2.0,0.0,0.0
EPL_2015,06/02/2016,36,37,1.0,0.0,0.0,26.0,3.0,9.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0
EPL_2015,07/02/2016,6,0,0.0,2.0,2.0,17.0,10.0,4.0,5.0,7.0,3.0,0.0,1.0,0.0,0.0
EPL_2015,07/02/2016,11,23,1.0,1.0,1.0,16.0,17.0,5.0,7.0,10.0,11.0,0.0,3.0,0.0,0.0
EPL_2015,13/02/2016,6,33,1.0,3.0,2.0,11.0,11.0,2.0,6.0,9.0,2.0,4.0,2.0,0.0,0.0
EPL_2015,13/02/2016,11,25,5.0,1.0,0.0,15.0,10.0,5.0,4.0,8.0,3.0,0.0,1.0,1.0,0.0
EPL_2015,13/02/2016,12,37,1.0,2.0,2.0,14.0,10.0,7.0,3.0,8.0,5.0,0.0,2.0,0.0,0.0
EPL_2015,13/02/2016,13,38,0.0,1.0,2.0,34.0,5.0,6.0,1.0,14.0,1.0,1.0,3.0,0.0,0.0
EPL_2015,13/02/2016,26,39,2.0,2.0,1.0,13.0,11.0,3.0,6.0,3.0,3.0,2.0,2.0,0.0,0.0
EPL_2015,13/02/2016,34,23,2.0,1.0,0.0,21.0,12.0,5.0,6.0,6.0,8.0,2.0,3.0,0.0,0.0
EPL_2015,13/02/2016,35,32,0.0,1.0,2.0,13.0,13.0,2.0,5.0,5.0,4.0,0.0,3.0,0.0,0.0
EPL_2015,14/02/2016,0,19,2.0,1.0,0.0,24.0,7.0,6.0,3.0,11.0,1.0,4.0,3.0,0.0,1.0
EPL_2015,14/02/2016,1,20,0.0,6.0,2.0,6.0,11.0,1.0,9.0,0.0,6.0,3.0,1.0,0.0,0.0
EPL_2015,14/02/2016,22,36,1.0,2.0,2.0,19.0,6.0,4.0,3.0,7.0,1.0,1.0,3.0,0.0,0.0
EPL_2015,27/02/2016,19,26,1.0,0.0,0.0,13.0,9.0,3.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0
EPL_2015,27/02/2016,32,11,1.0,2.0,2.0,7.0,16.0,2.0,4.0,7.0,8.0,3.0,1.0,0.0,0.0
EPL_2015,27/02/2016,33,1,2.0,1.0,0.0,11.0,5.0,3.0,1.0,11.0,0.0,0.0,3.0,0.0,0.0
EPL_2015,27/02/2016,37,6,0.0,0.0,1.0,14.0,11.0,1.0,3.0,4.0,5.0,3.0,1.0,0.0,0.0
EPL_2015,27/02/2016,38,12,3.0,2.0,0.0,11.0,15.0,5.0,2.0,3.0,6.0,2.0,2.0,0.0,0.0
EPL_2015,27/02/2016,39,34,1.0,0.0,0.0,9.0,13.0,3.0,4.0,5.0,6.0,1.0,0.0,0.0,0.0
EPL_2015,28/02/2016,36,35,2.0,1.0,0.0,34.0,10.0,14.0,4.0,7.0,7.0,2.0,3.0,0.0,0.0
EPL_2015,28/02/2016,23,0,3.0,2.0,0.0,7.0,13.0,5.0,5.0,2.0,3.0,4.0,3.0,0.0,0.0
EPL_2015,01/03/2016,1,13,1.0,3.0,2.0,14.0,10.0,5.0,7.0,9.0,8.0,3.0,1.0,0.0,0.0
EPL_2015,01/03/2016,6,32,2.0,0.0,0.0,9.0,6.0,4.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0
EPL_2015,01/03/2016,19,38,2.0,2.0,1.0,22.0,11.0,5.0,3.0,11.0,3.0,0.0,2.0,0.0,0.0
EPL_2015,01/03/2016,26,11,1.0,2.0,2.0,13.0,10.0,2.0,2.0,4.0,4.0,3.0,2.0,0.0,0.0
EPL_2015,01/03/2016,34,12,2.0,2.0,1.0,17.0,13.0,6.0,5.0,4.0,5.0,1.0,1.0,0.0,0.0
EPL_2015,02/03/2016,0,35,1.0,2.0,2.0,18.0,11.0,4.0,2.0,7.0,3.0,0.0,2.0,0.0,0.0
EPL_2015,02/03/2016,20,22,3.0,0.0,0.0,11.0,4.0,7.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0
EPL_2015,02/03/2016,23,37,1.0,0.0,0.0,14.0,13.0,3.0,3.0,9.0,7.0,1.0,2.0,0.0,0.0
EPL_2015,02/03/2016,33,25,1.0,0.0,0.0,9.0,5.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0
EPL_2015,02/03/2016,39,36,1.0,0.0,0.0,14.0,9.0,3.0,2.0,6.0,3.0,0.0,3.0,0.0,0.0
EPL_2015,05/03/2016,11,33,1.0,1.0,1.0,20.0,16.0,7.0,5.0,8.0,4.0,1.0,2.0,0.0,0.0
EPL_2015,05/03/2016,13,39,2.0,3.0,2.0,15.0,17.0,8.0,5.0,9.0,6.0,2.0,3.0,1.0,0.0
EPL_2015,05/03/2016,22,1,4.0,0.0,0.0,22.0,2.0,9.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0
EPL_2015,05/03/2016,25,6,1.0,3.0,2.0,14.0,16.0,3.0,5.0,5.0,4.0,1.0,3.0,0.0,0.0
EPL_2015,05/03/2016,32,34,1.0,1.0,1.0,16.0,11.0,5.0,3.0,12.0,2.0,2.0,1.0,1.0,0.0
EPL_2015,05/03/2016,35,26,1.0,0.0,0.0,10.0,8.0,3.0,3.0,5.0,0.0,2.0,5.0,0.0,0.0
EPL_2015,05/03/2016,36,0,2.0,2.0,1.0,26.0,10.0,11.0,4.0,9.0,2.0,2.0,2.0,0.0,1.0
EPL_2015,05/03/2016,37,19,0.0,1.0,2.0,11.0,14.0,4.0,7.0,3.0,8.0,2.0,2.0,0.0,0.0
EPL_2015,06/03/2016,12,20,1.0,2.0,2.0,14.0,19.0,4.0,5.0,6.0,6.0,1.0,2.0,0.0,1.0
EPL_2015,06/03/2016,38,23,1.0,0.0,0.0,9.0,7.0,2.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0
EPL_2015,12/03/2016,6,35,3.0,2.0,0.0,12.0,12.0,4.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0
EPL_2015,12/03/2016,26,22,0.0,0.0,1.0,5.0,15.0,0.0,3.0,3.0,8.0,3.0,1.0,0.0,0.0
EPL_2015,12/03/2016,33,32,1.0,2.0,2.0,13.0,11.0,2.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0
EPL_2015,13/03/2016,1,36,0.0,2.0,2.0,11.0,19.0,2.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0
EPL_2015,14/03/2016,19,25,1.0,0.0,0.0,10.0,13.0,1.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0
EPL_2015,19/03/2016,11,39,2.0,2.0,1.0,22.0,13.0,5.0,6.0,10.0,9.0,3.0,5.0,0.0,0.0
EPL_2015,19/03/2016,12,19,0.0,1.0,2.0,12.0,8.0,4.0,3.0,10.0,7.0,1.0,1.0,0.0,0.0
EPL_2015,19/03/2016,13,0,0.0,2.0,2.0,8.0,11.0,2.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0
EPL_2015,19/03/2016,35,1,1.0,0.0,0.0,10.0,12.0,1.0,2.0,4.0,6.0,3.0,2.0,0.0,0.0
EPL_2015,19/03/2016,37,33,1.0,2.0,2.0,9.0,9.0,4.0,6.0,9.0,2.0,3.0,1.0,0.0,0.0
EPL_2015,19/03/2016,38,26,0.0,1.0,2.0,10.0,7.0,0.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0
EPL_2015,20/03/2016,22,23,0.0,1.0,2.0,26.0,5.0,2.0,3.0,11.0,5.0,1.0,1.0,0.0,0.0
EPL_2015,20/03/2016,25,34,1.0,1.0,1.0,17.0,14.0,8.0,4.0,2.0,5.0,4.0,1.0,0.0,0.0
EPL_2015,20/03/2016,32,20,3.0,2.0,0.0,16.0,18.0,5.0,9.0,3.0,5.0,1.0,3.0,0.0,0.0
EPL_2015,20/03/2016,36,6,3.0,0.0,0.0,17.0,2.0,8.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0
EPL_2015,02/04/2016,0,37,4.0,0.0,0.0,19.0,6.0,12.0,2.0,8.0,3.0,1.0,1.0,0.0,0.0
EPL_2015,02/04/2016,1,11,0.0,4.0,2.0,15.0,11.0,4.0,8.0,7.0,2.0,4.0,1.0,1.0,0.0
EPL_2015,02/04/2016,6,22,0.0,4.0,2.0,11.0,15.0,2.0,7.0,4.0,4.0,0.0,1.0,0.0,0.0
EPL_2015,02/04/2016,20,36,1.0,1.0,1.0,15.0,18.0,7.0,5.0,12.0,9.0,2.0,0.0,0.0,0.0
EPL_2015,02/04/2016,26,25,3.0,2.0,0.0,13.0,13.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0
EPL_2015,02/04/2016,33,35,2.0,2.0,1.0,12.0,12.0,5.0,3.0,5.0,5.0,0.0,1.0,0.0,0.0
EPL_2015,02/04/2016,34,38,0.0,0.0,1.0,22.0,3.0,7.0,0.0,9.0,3.0,1.0,1.0,0.0,0.0
EPL_2015,02/04/2016,39,12,2.0,2.0,1.0,18.0,12.0,6.0,5.0,4.0,5.0,2.0,2.0,1.0,0.0
EPL_2015,03/04/2016,19,32,1.0,0.0,0.0,11.0,10.0,4.0,2.0,7.0,8.0,2.0,2.0,0.0,0.0
EPL_2015,03/04/2016,23,13,1.0,0.0,0.0,10.0,7.0,2.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0
EPL_2015,09/04/2016,1,6,1.0,2.0,2.0,6.0,12.0,1.0,3.0,3.0,8.0,2.0,2.0,0.0,0.0
EPL_2015,09/04/2016,12,26,1.0,0.0,0.0,13.0,13.0,6.0,4.0,10.0,4.0,2.0,1.0,0.0,0.0
EPL_2015,09/04/2016,22,38,2.0,1.0,0.0,13.0,13.0,4.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0
EPL_2015,09/04/2016,32,25,3.0,1.0,0.0,20.0,5.0,6.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0
EPL_2015,09/04/2016,35,11,1.0,0.0,0.0,12.0,8.0,6.0,2.0,1.0,9.0,5.0,4.0,0.0,0.0
EPL_2015,09/04/2016,37,13,1.0,1.0,1.0,13.0,12.0,5.0,7.0,7.0,6.0,2.0,1.0,0.0,0.0
EPL_2015,09/04/2016,39,0,3.0,3.0,1.0,19.0,11.0,7.0,6.0,7.0,4.0,2.0,0.0,0.0,0.0
EPL_2015,10/04/2016,20,33,4.0,1.0,0.0,14.0,10.0,6.0,3.0,6.0,3.0,0.0,2.0,0.0,0.0
EPL_2015,10/04/2016,34,19,0.0,2.0,2.0,15.0,17.0,1.0,7.0,1.0,7.0,1.0,1.0,0.0,0.0
EPL_2015,10/04/2016,36,23,3.0,0.0,0.0,16.0,5.0,8.0,1.0,2.0,7.0,3.0,3.0,0.0,0.0
EPL_2015,13/04/2016,12,13,0.0,0.0,1.0,18.0,9.0,6.0,5.0,10.0,7.0,0.0,1.0,0.0,1.0
EPL_2015,16/04/2016,11,22,0.0,3.0,2.0,11.0,11.0,4.0,8.0,11.0,3.0,2.0,3.0,1.0,0.0
EPL_2015,16/04/2016,13,32,1.0,1.0,1.0,7.0,18.0,2.0,4.0,3.0,10.0,1.0,1.0,0.0,0.0
EPL_2015,16/04/2016,23,1,1.0,0.0,0.0,13.0,7.0,4.0,1.0,14.0,3.0,0.0,1.0,0.0,0.0
EPL_2015,16/04/2016,25,35,3.0,0.0,0.0,12.0,11.0,7.0,1.0,3.0,7.0,2.0,1.0,0.0,0.0
EPL_2015,16/04/2016,26,34,0.0,3.0,2.0,19.0,8.0,6.0,3.0,14.0,0.0,2.0,2.0,0.0,0.0
EPL_2015,16/04/2016,38,37,0.0,1.0,2.0,16.0,11.0,4.0,4.0,9.0,3.0,0.0,3.0,0.0,0.0
EPL_2015,17/04/2016,0,12,1.0,1.0,1.0,21.0,7.0,6.0,2.0,10.0,5.0,0.0,2.0,0.0,0.0
EPL_2015,17/04/2016,6,20,1.0,2.0,2.0,18.0,19.0,5.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0
EPL_2015,17/04/2016,19,39,2.0,2.0,1.0,6.0,19.0,2.0,4.0,0.0,5.0,1.0,3.0,1.0,0.0
EPL_2015,18/04/2016,33,36,0.0,4.0,2.0,12.0,23.0,2.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0
EPL_2015,19/04/2016,25,22,1.0,1.0,1.0,5.0,9.0,3.0,5.0,5.0,3.0,3.0,2.0,0.0,0.0
EPL_2015,20/04/2016,20,13,4.0,0.0,0.0,37.0,3.0,13.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0
EPL_2015,20/04/2016,23,12,2.0,0.0,0.0,16.0,5.0,10.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0
EPL_2015,20/04/2016,39,37,3.0,1.0,0.0,18.0,7.0,7.0,4.0,4.0,2.0,0.0,2.0,0.0,1.0
EPL_2015,21/04/2016,0,38,2.0,0.0,0.0,16.0,8.0,7.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0
EPL_2015,23/04/2016,1,32,2.0,4.0,2.0,16.0,17.0,7.0,7.0,6.0,11.0,2.0,0.0,0.0,0.0
EPL_2015,23/04/2016,6,11,1.0,4.0,2.0,13.0,16.0,4.0,4.0,10.0,7.0,1.0,0.0,0.0,0.0
EPL_2015,23/04/2016,20,25,2.0,2.0,1.0,13.0,6.0,4.0,3.0,5.0,4.0,1.0,1.0,0.0,0.0
EPL_2015,23/04/2016,22,33,4.0,0.0,0.0,11.0,14.0,6.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0
EPL_2015,24/04/2016,19,35,4.0,0.0,0.0,18.0,9.0,9.0,1.0,4.0,6.0,1.0,2.0,0.0,0.0
EPL_2015,24/04/2016,34,0,0.0,0.0,1.0,12.0,20.0,3.0,7.0,7.0,7.0,2.0,4.0,0.0,0.0
EPL_2015,25/04/2016,36,38,1.0,1.0,1.0,19.0,16.0,2.0,3.0,9.0,7.0,0.0,1.0,0.0,0.0
EPL_2015,30/04/2016,0,26,1.0,0.0,0.0,14.0,12.0,3.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0
EPL_2015,30/04/2016,13,6,2.0,1.0,0.0,12.0,16.0,5.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0
EPL_2015,30/04/2016,25,12,1.0,0.0,0.0,10.0,9.0,4.0,3.0,4.0,8.0,2.0,0.0,0.0,0.0
EPL_2015,30/04/2016,33,34,1.0,1.0,1.0,11.0,14.0,3.0,5.0,2.0,8.0,2.0,2.0,0.0,0.0
EPL_2015,30/04/2016,37,1,3.0,2.0,0.0,18.0,7.0,6.0,2.0,8.0,4.0,2.0,3.0,0.0,1.0
EPL_2015,30/04/2016,38,39,0.0,3.0,2.0,15.0,8.0,5.0,4.0,8.0,6.0,0.0,0.0,0.0,0.0
EPL_2015,01/05/2016,23,19,1.0,1.0,1.0,21.0,14.0,6.0,3.0,6.0,5.0,3.0,0.0,0.0,1.0
EPL_2015,01/05/2016,32,22,4.0,2.0,0.0,14.0,6.0,7.0,5.0,8.0,2.0,2.0,1.0,0.0,0.0
EPL_2015,01/05/2016,35,20,3.0,1.0,0.0,18.0,11.0,9.0,3.0,4.0,7.0,2.0,2.0,0.0,1.0
EPL_2015,02/05/2016,11,36,2.0,2.0,1.0,13.0,16.0,5.0,5.0,7.0,8.0,3.0,9.0,0.0,0.0
EPL_2015,07/05/2016,1,25,0.0,0.0,1.0,2.0,9.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0
EPL_2015,07/05/2016,6,38,1.0,1.0,1.0,12.0,12.0,4.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0
EPL_2015,07/05/2016,12,33,2.0,1.0,0.0,17.0,12.0,4.0,3.0,4.0,3.0,2.0,3.0,0.0,0.0
EPL_2015,07/05/2016,19,13,3.0,1.0,0.0,32.0,9.0,8.0,5.0,12.0,4.0,0.0,3.0,0.0,0.0
EPL_2015,07/05/2016,26,23,0.0,1.0,2.0,8.0,15.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0
EPL_2015,07/05/2016,34,11,3.0,2.0,0.0,15.0,9.0,4.0,8.0,3.0,3.0,4.0,1.0,0.0,1.0
EPL_2015,07/05/2016,39,35,1.0,4.0,2.0,25.0,13.0,7.0,6.0,13.0,3.0,3.0,0.0,0.0,0.0
EPL_2015,08/05/2016,20,37,2.0,0.0,0.0,19.0,14.0,5.0,3.0,8.0,8.0,1.0,2.0,0.0,0.0
